"cell","year","jd_wk","obs_days"
785.1,2017,0,1
785.1,2017,7,1
785.1,2017,21,1
785.1,2017,28,2
785.1,2017,42,1
785.1,2017,56,3
785.1,2017,63,1
785.1,2017,77,2
785.1,2017,91,3
785.1,2017,98,2
785.1,2017,105,3
785.1,2017,112,1
785.1,2017,119,1
785.1,2017,126,1
785.1,2017,133,1
785.1,2017,140,3
785.1,2017,147,1
785.1,2017,154,2
785.1,2017,161,1
785.1,2017,168,2
785.1,2017,175,1
785.1,2017,182,3
785.1,2017,189,1
785.1,2017,196,5
785.1,2017,203,2
785.1,2017,210,2
785.1,2017,217,1
785.1,2017,224,4
785.1,2017,231,3
785.1,2017,238,1
785.1,2017,245,2
785.1,2017,252,1
785.1,2017,259,3
785.1,2017,266,4
785.1,2017,273,3
785.1,2017,280,1
785.1,2017,294,1
785.1,2017,301,4
785.1,2017,315,2
785.1,2017,322,1
785.1,2017,329,4
785.1,2017,336,4
785.1,2017,343,3
785.1,2017,350,2
785.1,2017,357,2
785.1,2017,364,1
785.1,2018,0,1
785.1,2018,7,2
785.1,2018,14,2
785.1,2018,21,1
785.1,2018,28,2
785.1,2018,35,4
785.1,2018,42,2
785.1,2018,49,3
785.1,2018,56,2
785.1,2018,63,3
785.1,2018,70,5
785.1,2018,77,7
785.1,2018,84,3
785.1,2018,91,2
785.1,2018,98,6
785.1,2018,105,2
785.1,2018,112,4
785.1,2018,119,8
785.1,2018,126,6
785.1,2018,133,6
785.1,2018,140,5
785.1,2018,147,5
785.1,2018,154,5
785.1,2018,161,6
785.1,2018,168,4
785.1,2018,175,9
785.1,2018,182,3
785.1,2018,189,5
785.1,2018,196,4
785.1,2018,203,5
785.1,2018,210,5
785.1,2018,217,2
785.1,2018,224,2
785.1,2018,231,9
785.1,2018,238,9
785.1,2018,245,5
785.1,2018,252,2
785.1,2018,259,2
785.1,2018,266,6
785.1,2018,273,3
785.1,2018,280,5
785.1,2018,287,6
785.1,2018,294,2
785.1,2018,301,4
785.1,2018,308,4
785.1,2018,315,4
785.1,2018,322,6
785.1,2018,329,15
785.1,2018,336,6
785.1,2018,343,8
785.1,2018,350,5
785.1,2018,357,2
785.1,2018,364,2
789.1,2018,273,1
791.1,2018,322,1
813.1,2018,322,2
819.1,2018,161,1
845.1,2017,238,1
845.1,2018,112,1
845.1,2018,203,1
845.1,2018,217,1
845.1,2018,231,1
845.1,2018,252,1
845.1,2018,364,1
872.1,2017,217,1
3668.1,2017,56,1
3668.1,2017,105,1
3668.1,2018,0,1
3668.1,2018,161,1
3668.1,2018,245,1
3670.1,2017,182,1
3670.1,2017,203,1
3670.1,2017,266,1
3670.1,2018,168,1
3671.1,2017,7,2
3671.1,2017,28,1
3671.1,2017,35,1
3671.1,2017,49,2
3671.1,2017,56,1
3671.1,2017,77,4
3671.1,2017,84,1
3671.1,2017,91,1
3671.1,2017,98,5
3671.1,2017,105,1
3671.1,2017,112,5
3671.1,2017,119,6
3671.1,2017,126,10
3671.1,2017,133,12
3671.1,2017,140,7
3671.1,2017,147,7
3671.1,2017,154,5
3671.1,2017,161,3
3671.1,2017,168,6
3671.1,2017,175,3
3671.1,2017,182,3
3671.1,2017,189,3
3671.1,2017,196,10
3671.1,2017,203,4
3671.1,2017,210,3
3671.1,2017,217,2
3671.1,2017,224,4
3671.1,2017,231,5
3671.1,2017,238,7
3671.1,2017,245,2
3671.1,2017,252,5
3671.1,2017,259,7
3671.1,2017,266,4
3671.1,2017,273,6
3671.1,2017,280,5
3671.1,2017,287,3
3671.1,2017,294,7
3671.1,2017,301,5
3671.1,2017,308,3
3671.1,2017,315,2
3671.1,2017,322,5
3671.1,2017,329,5
3671.1,2017,336,1
3671.1,2017,343,1
3671.1,2017,357,2
3671.1,2018,7,1
3671.1,2018,14,1
3671.1,2018,28,2
3671.1,2018,35,2
3671.1,2018,49,4
3671.1,2018,56,4
3671.1,2018,70,2
3671.1,2018,77,2
3671.1,2018,84,10
3671.1,2018,91,9
3671.1,2018,98,7
3671.1,2018,105,3
3671.1,2018,112,5
3671.1,2018,119,6
3671.1,2018,126,13
3671.1,2018,133,16
3671.1,2018,140,12
3671.1,2018,147,10
3671.1,2018,154,14
3671.1,2018,161,13
3671.1,2018,168,8
3671.1,2018,175,10
3671.1,2018,182,18
3671.1,2018,189,8
3671.1,2018,196,10
3671.1,2018,203,8
3671.1,2018,210,17
3671.1,2018,217,28
3671.1,2018,224,16
3671.1,2018,231,15
3671.1,2018,238,13
3671.1,2018,245,14
3671.1,2018,252,19
3671.1,2018,259,17
3671.1,2018,266,11
3671.1,2018,273,16
3671.1,2018,280,10
3671.1,2018,287,10
3671.1,2018,294,10
3671.1,2018,301,3
3671.1,2018,308,4
3671.1,2018,315,5
3671.1,2018,322,11
3671.1,2018,329,3
3671.1,2018,336,3
3671.1,2018,343,4
3671.1,2018,350,6
3671.1,2018,357,11
3671.1,2018,364,2
3672.1,2017,0,6
3672.1,2017,7,1
3672.1,2017,14,6
3672.1,2017,21,1
3672.1,2017,28,1
3672.1,2017,35,8
3672.1,2017,42,2
3672.1,2017,56,1
3672.1,2017,63,4
3672.1,2017,70,5
3672.1,2017,77,1
3672.1,2017,84,7
3672.1,2017,91,9
3672.1,2017,98,5
3672.1,2017,105,8
3672.1,2017,112,20
3672.1,2017,119,14
3672.1,2017,126,15
3672.1,2017,133,10
3672.1,2017,140,10
3672.1,2017,147,13
3672.1,2017,154,10
3672.1,2017,161,15
3672.1,2017,168,14
3672.1,2017,175,12
3672.1,2017,182,16
3672.1,2017,189,16
3672.1,2017,196,10
3672.1,2017,203,17
3672.1,2017,210,13
3672.1,2017,217,27
3672.1,2017,224,22
3672.1,2017,231,30
3672.1,2017,238,32
3672.1,2017,245,26
3672.1,2017,252,27
3672.1,2017,259,25
3672.1,2017,266,35
3672.1,2017,273,17
3672.1,2017,280,30
3672.1,2017,287,19
3672.1,2017,294,16
3672.1,2017,301,18
3672.1,2017,308,10
3672.1,2017,315,5
3672.1,2017,322,7
3672.1,2017,329,8
3672.1,2017,336,5
3672.1,2017,343,4
3672.1,2017,350,5
3672.1,2017,357,11
3672.1,2018,0,7
3672.1,2018,7,11
3672.1,2018,14,5
3672.1,2018,21,5
3672.1,2018,28,7
3672.1,2018,35,10
3672.1,2018,42,20
3672.1,2018,49,23
3672.1,2018,56,14
3672.1,2018,63,17
3672.1,2018,70,13
3672.1,2018,77,17
3672.1,2018,84,19
3672.1,2018,91,41
3672.1,2018,98,30
3672.1,2018,105,24
3672.1,2018,112,21
3672.1,2018,119,24
3672.1,2018,126,41
3672.1,2018,133,47
3672.1,2018,140,38
3672.1,2018,147,31
3672.1,2018,154,34
3672.1,2018,161,55
3672.1,2018,168,41
3672.1,2018,175,44
3672.1,2018,182,35
3672.1,2018,189,52
3672.1,2018,196,42
3672.1,2018,203,44
3672.1,2018,210,31
3672.1,2018,217,49
3672.1,2018,224,37
3672.1,2018,231,41
3672.1,2018,238,54
3672.1,2018,245,52
3672.1,2018,252,59
3672.1,2018,259,50
3672.1,2018,266,62
3672.1,2018,273,70
3672.1,2018,280,39
3672.1,2018,287,41
3672.1,2018,294,29
3672.1,2018,301,30
3672.1,2018,308,19
3672.1,2018,315,18
3672.1,2018,322,27
3672.1,2018,329,19
3672.1,2018,336,15
3672.1,2018,343,12
3672.1,2018,350,8
3672.1,2018,357,8
3672.1,2018,364,7
3673.1,2017,0,2
3673.1,2017,14,3
3673.1,2017,21,5
3673.1,2017,35,1
3673.1,2017,42,2
3673.1,2017,56,5
3673.1,2017,63,4
3673.1,2017,70,4
3673.1,2017,77,6
3673.1,2017,84,4
3673.1,2017,91,6
3673.1,2017,98,1
3673.1,2017,105,9
3673.1,2017,112,5
3673.1,2017,119,7
3673.1,2017,126,5
3673.1,2017,133,4
3673.1,2017,140,3
3673.1,2017,147,6
3673.1,2017,154,8
3673.1,2017,161,9
3673.1,2017,168,10
3673.1,2017,175,14
3673.1,2017,182,14
3673.1,2017,189,11
3673.1,2017,196,9
3673.1,2017,203,5
3673.1,2017,210,11
3673.1,2017,217,23
3673.1,2017,224,7
3673.1,2017,231,19
3673.1,2017,238,14
3673.1,2017,245,14
3673.1,2017,252,4
3673.1,2017,259,11
3673.1,2017,266,11
3673.1,2017,273,7
3673.1,2017,280,7
3673.1,2017,287,9
3673.1,2017,294,4
3673.1,2017,301,8
3673.1,2017,308,4
3673.1,2017,315,4
3673.1,2017,322,5
3673.1,2017,329,7
3673.1,2017,336,2
3673.1,2017,350,2
3673.1,2017,357,2
3673.1,2018,7,5
3673.1,2018,14,1
3673.1,2018,21,3
3673.1,2018,28,1
3673.1,2018,42,5
3673.1,2018,49,2
3673.1,2018,56,8
3673.1,2018,63,5
3673.1,2018,70,24
3673.1,2018,77,13
3673.1,2018,84,9
3673.1,2018,91,21
3673.1,2018,98,9
3673.1,2018,105,22
3673.1,2018,112,29
3673.1,2018,119,19
3673.1,2018,126,26
3673.1,2018,133,17
3673.1,2018,140,25
3673.1,2018,147,25
3673.1,2018,154,35
3673.1,2018,161,40
3673.1,2018,168,53
3673.1,2018,175,44
3673.1,2018,182,38
3673.1,2018,189,45
3673.1,2018,196,35
3673.1,2018,203,42
3673.1,2018,210,27
3673.1,2018,217,41
3673.1,2018,224,38
3673.1,2018,231,48
3673.1,2018,238,29
3673.1,2018,245,23
3673.1,2018,252,27
3673.1,2018,259,27
3673.1,2018,266,22
3673.1,2018,273,39
3673.1,2018,280,22
3673.1,2018,287,31
3673.1,2018,294,18
3673.1,2018,301,19
3673.1,2018,308,15
3673.1,2018,315,26
3673.1,2018,322,27
3673.1,2018,329,18
3673.1,2018,336,7
3673.1,2018,343,5
3673.1,2018,350,8
3673.1,2018,357,12
3673.1,2018,364,11
3698.1,2017,119,1
3699.1,2017,119,1
3699.1,2017,126,2
3699.1,2017,140,1
3699.1,2017,182,2
3699.1,2017,203,3
3699.1,2017,322,1
3699.1,2017,357,3
3699.1,2018,28,2
3699.1,2018,49,2
3699.1,2018,56,1
3699.1,2018,63,4
3699.1,2018,70,1
3699.1,2018,77,2
3699.1,2018,98,2
3699.1,2018,105,2
3699.1,2018,112,1
3699.1,2018,119,2
3699.1,2018,140,2
3699.1,2018,147,1
3699.1,2018,154,1
3699.1,2018,161,1
3699.1,2018,168,2
3699.1,2018,182,3
3699.1,2018,189,1
3699.1,2018,196,1
3699.1,2018,210,3
3699.1,2018,238,1
3699.1,2018,245,1
3699.1,2018,280,1
3699.1,2018,287,2
3699.1,2018,322,1
3699.1,2018,329,1
3699.1,2018,336,1
3699.1,2018,350,2
3699.1,2018,357,4
3700.1,2017,0,4
3700.1,2017,7,5
3700.1,2017,14,14
3700.1,2017,21,8
3700.1,2017,28,8
3700.1,2017,35,4
3700.1,2017,42,9
3700.1,2017,49,8
3700.1,2017,56,15
3700.1,2017,63,8
3700.1,2017,70,15
3700.1,2017,77,16
3700.1,2017,84,22
3700.1,2017,91,27
3700.1,2017,98,33
3700.1,2017,105,29
3700.1,2017,112,37
3700.1,2017,119,35
3700.1,2017,126,41
3700.1,2017,133,14
3700.1,2017,140,41
3700.1,2017,147,32
3700.1,2017,154,31
3700.1,2017,161,41
3700.1,2017,168,44
3700.1,2017,175,27
3700.1,2017,182,32
3700.1,2017,189,31
3700.1,2017,196,40
3700.1,2017,203,52
3700.1,2017,210,33
3700.1,2017,217,30
3700.1,2017,224,47
3700.1,2017,231,63
3700.1,2017,238,35
3700.1,2017,245,50
3700.1,2017,252,35
3700.1,2017,259,32
3700.1,2017,266,44
3700.1,2017,273,33
3700.1,2017,280,24
3700.1,2017,287,50
3700.1,2017,294,29
3700.1,2017,301,23
3700.1,2017,308,42
3700.1,2017,315,46
3700.1,2017,322,37
3700.1,2017,329,45
3700.1,2017,336,39
3700.1,2017,343,16
3700.1,2017,350,51
3700.1,2017,357,36
3700.1,2017,364,12
3700.1,2018,0,18
3700.1,2018,7,45
3700.1,2018,14,27
3700.1,2018,21,21
3700.1,2018,28,29
3700.1,2018,35,53
3700.1,2018,42,74
3700.1,2018,49,44
3700.1,2018,56,56
3700.1,2018,63,51
3700.1,2018,70,52
3700.1,2018,77,70
3700.1,2018,84,69
3700.1,2018,91,67
3700.1,2018,98,92
3700.1,2018,105,96
3700.1,2018,112,91
3700.1,2018,119,120
3700.1,2018,126,117
3700.1,2018,133,89
3700.1,2018,140,141
3700.1,2018,147,167
3700.1,2018,154,290
3700.1,2018,161,131
3700.1,2018,168,110
3700.1,2018,175,104
3700.1,2018,182,112
3700.1,2018,189,129
3700.1,2018,196,104
3700.1,2018,203,109
3700.1,2018,210,108
3700.1,2018,217,122
3700.1,2018,224,113
3700.1,2018,231,120
3700.1,2018,238,192
3700.1,2018,245,142
3700.1,2018,252,210
3700.1,2018,259,174
3700.1,2018,266,202
3700.1,2018,273,211
3700.1,2018,280,428
3700.1,2018,287,760
3700.1,2018,294,145
3700.1,2018,301,96
3700.1,2018,308,96
3700.1,2018,315,94
3700.1,2018,322,86
3700.1,2018,329,78
3700.1,2018,336,91
3700.1,2018,343,44
3700.1,2018,350,35
3700.1,2018,357,86
3700.1,2018,364,35
3727.1,2017,0,4
3727.1,2017,7,2
3727.1,2017,14,2
3727.1,2017,21,2
3727.1,2017,28,3
3727.1,2017,35,5
3727.1,2017,42,4
3727.1,2017,49,6
3727.1,2017,56,4
3727.1,2017,63,14
3727.1,2017,70,7
3727.1,2017,77,12
3727.1,2017,84,44
3727.1,2017,91,17
3727.1,2017,98,14
3727.1,2017,105,7
3727.1,2017,112,12
3727.1,2017,119,11
3727.1,2017,126,5
3727.1,2017,133,7
3727.1,2017,140,4
3727.1,2017,147,6
3727.1,2017,154,7
3727.1,2017,161,8
3727.1,2017,168,5
3727.1,2017,175,11
3727.1,2017,182,7
3727.1,2017,189,6
3727.1,2017,196,4
3727.1,2017,203,6
3727.1,2017,210,8
3727.1,2017,217,6
3727.1,2017,224,9
3727.1,2017,231,5
3727.1,2017,238,10
3727.1,2017,245,9
3727.1,2017,252,1
3727.1,2017,259,2
3727.1,2017,266,4
3727.1,2017,273,4
3727.1,2017,280,4
3727.1,2017,287,6
3727.1,2017,294,5
3727.1,2017,301,4
3727.1,2017,308,10
3727.1,2017,315,3
3727.1,2017,322,7
3727.1,2017,329,24
3727.1,2017,336,11
3727.1,2017,343,10
3727.1,2017,350,8
3727.1,2017,357,13
3727.1,2017,364,1
3727.1,2018,0,11
3727.1,2018,7,13
3727.1,2018,14,15
3727.1,2018,21,12
3727.1,2018,28,9
3727.1,2018,35,15
3727.1,2018,42,18
3727.1,2018,49,23
3727.1,2018,56,14
3727.1,2018,63,17
3727.1,2018,70,21
3727.1,2018,77,17
3727.1,2018,84,13
3727.1,2018,91,18
3727.1,2018,98,18
3727.1,2018,105,23
3727.1,2018,112,21
3727.1,2018,119,16
3727.1,2018,126,27
3727.1,2018,133,24
3727.1,2018,140,28
3727.1,2018,147,21
3727.1,2018,154,32
3727.1,2018,161,31
3727.1,2018,168,26
3727.1,2018,175,19
3727.1,2018,182,25
3727.1,2018,189,27
3727.1,2018,196,21
3727.1,2018,203,14
3727.1,2018,210,29
3727.1,2018,217,29
3727.1,2018,224,31
3727.1,2018,231,18
3727.1,2018,238,14
3727.1,2018,245,26
3727.1,2018,252,34
3727.1,2018,259,32
3727.1,2018,266,24
3727.1,2018,273,37
3727.1,2018,280,34
3727.1,2018,287,29
3727.1,2018,294,32
3727.1,2018,301,34
3727.1,2018,308,30
3727.1,2018,315,30
3727.1,2018,322,38
3727.1,2018,329,27
3727.1,2018,336,28
3727.1,2018,343,26
3727.1,2018,350,26
3727.1,2018,357,54
3727.1,2018,364,16
